temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,date,city,season
6.0,14.0,0.4,0.0,12.7,10.25,28,33670.08,2022-02-05,Basel,Winter
5.4,10.5,2.0,0.0,6.3,7.95,73,20194.83,2022-02-06,Basel,Winter
5.3,8.8,1.7,4.4,19.3,10.72,44,34290.33,2022-02-07,Basel,Winter
6.8,13.1,1.3,0.0,9.1,10.8,4,34236.8,2022-02-08,Basel,Winter
7.1,13.7,1.8,0.0,6.6,10.86,9,34543.49,2022-02-09,Basel,Winter
6.1,12.0,1.3,0.0,6.2,8.58,58,34410.77,2022-02-10,Basel,Winter
6.0,13.6,2.3,0.0,16.0,8.1,53,25992.98,2022-02-11,Basel,Winter
4.4,7.8,1.0,0.0,12.0,8.72,51,34406.73,2022-02-12,Basel,Winter
3.4,8.0,-1.7,0.0,7.5,10.43,44,34946.97,2022-02-13,Basel,Winter
2.8,5.7,-1.6,6.8,5.6,3.17,98,613.63,2022-02-14,Basel,Winter
4.4,11.0,-0.7,9.4,12.4,7.12,74,12590.42,2022-02-15,Basel,Winter
4.8,10.1,-2.0,0.0,9.2,7.92,85,31884.94,2022-02-16,Basel,Winter
9.4,17.0,2.2,0.0,9.4,9.75,72,31867.51,2022-02-17,Basel,Winter
8.0,11.6,4.9,0.0,11.1,11.84,56,35895.35,2022-02-18,Basel,Winter
9.2,15.4,3.4,0.0,10.0,9.75,90,29271.49,2022-02-19,Basel,Winter
7.7,15.6,1.9,0.0,7.9,12.28,48,33974.25,2022-02-20,Basel,Winter
8.2,12.6,3.9,0.2,17.7,12.48,70,36268.62,2022-02-21,Basel,Winter
8.0,13.5,3.5,0.0,15.5,13.17,46,37338.32,2022-02-22,Basel,Winter
9.9,16.8,4.6,0.0,9.5,13.44,5,38284.84,2022-02-23,Basel,Winter
7.6,12.3,3.1,0.0,6.6,10.1,71,31974.15,2022-02-24,Basel,Winter
6.4,11.5,2.4,0.0,18.8,11.77,28,38663.05,2022-02-25,Basel,Winter
6.0,11.4,1.9,0.0,16.5,14.84,4,38769.73,2022-02-26,Basel,Winter
5.1,9.0,1.5,0.0,9.0,14.6,1,38876.82,2022-02-27,Basel,Winter
6.2,10.6,2.2,0.0,6.4,14.78,0,38984.22,2022-02-28,Basel,Winter
4.4,7.4,1.8,0.2,5.9,13.25,60,36841.34,2022-03-01,Basel,Spring
4.9,10.6,-2.1,0.0,6.9,14.41,83,37925.69,2022-03-02,Basel,Spring
7.2,12.4,2.4,0.0,7.0,15.12,18,39307.04,2022-03-03,Basel,Spring
5.7,10.6,1.8,0.1,8.7,12.34,15,39414.54,2022-03-04,Basel,Spring
4.9,7.1,1.9,0.8,6.9,9.01,67,28356.51,2022-03-05,Basel,Spring
4.6,6.9,2.2,0.0,5.6,11.11,66,36144.84,2022-03-06,Basel,Spring
3.6,8.5,-2.5,0.0,5.2,15.72,20,38893.09,2022-03-07,Basel,Spring
2.4,5.7,-1.6,0.6,6.9,7.41,67,12680.89,2022-03-08,Basel,Spring
4.4,11.2,-2.9,0.0,5.7,16.54,24,39600.0,2022-03-09,Basel,Spring
6.8,13.4,0.3,0.0,7.6,16.83,2,39600.0,2022-03-10,Basel,Spring
5.0,6.9,1.6,0.7,6.2,4.09,91,0.0,2022-03-11,Basel,Spring
5.2,6.7,3.6,0.2,7.2,5.4,99,748.14,2022-03-12,Basel,Spring
5.9,8.7,3.3,0.3,7.9,11.84,92,24687.64,2022-03-13,Basel,Spring
7.9,12.4,4.3,0.6,8.2,16.08,89,37058.95,2022-03-14,Basel,Spring
8.4,10.6,6.8,3.0,3.4,5.4,87,3686.24,2022-03-15,Basel,Spring
9.8,14.7,4.1,0.0,6.9,17.18,49,39791.14,2022-03-16,Basel,Spring
10.1,12.7,6.6,0.6,6.4,6.88,100,9454.11,2022-03-17,Basel,Spring
9.8,12.5,8.0,0.4,7.5,7.03,100,10135.22,2022-03-18,Basel,Spring
9.4,12.7,6.5,0.0,8.9,15.74,65,34156.3,2022-03-19,Basel,Spring
8.1,11.3,4.4,0.0,8.6,15.48,30,40288.82,2022-03-20,Basel,Spring
8.3,12.3,2.5,0.0,7.3,18.86,28,41022.37,2022-03-21,Basel,Spring
8.7,13.5,2.3,0.0,7.4,19.25,0,41585.5,2022-03-22,Basel,Spring
10.5,17.5,2.4,0.0,6.8,19.68,0,42149.36,2022-03-23,Basel,Spring
12.6,20.0,4.4,0.0,8.3,19.83,0,42714.1,2022-03-24,Basel,Spring
12.7,19.1,4.4,0.0,8.5,19.93,2,43279.28,2022-03-25,Basel,Spring
12.7,19.5,4.7,0.0,8.0,20.17,0,43514.21,2022-03-26,Basel,Spring
13.0,19.9,5.6,0.0,9.2,20.33,0,44410.83,2022-03-27,Basel,Spring
12.9,19.6,4.8,0.0,9.6,20.71,10,44722.43,2022-03-28,Basel,Spring
12.1,17.9,6.1,0.0,10.6,18.14,89,41255.89,2022-03-29,Basel,Spring
9.3,10.4,8.4,3.4,5.4,3.45,100,0.0,2022-03-30,Basel,Spring
10.6,14.8,6.7,1.6,7.2,14.91,96,29422.17,2022-03-31,Basel,Spring
8.8,13.7,5.3,10.6,10.5,12.28,95,19323.65,2022-04-01,Basel,Spring
6.7,10.9,3.9,3.7,14.3,13.99,98,28790.06,2022-04-02,Basel,Spring
6.3,9.5,3.0,2.2,11.2,17.49,72,39713.3,2022-04-03,Basel,Spring
6.2,10.4,3.1,6.8,7.1,12.52,56,28321.6,2022-04-04,Basel,Spring
9.4,15.8,2.1,0.0,9.2,21.57,4,46282.01,2022-04-05,Basel,Spring
11.2,15.7,5.3,0.0,10.0,17.99,43,38805.26,2022-04-06,Basel,Spring
12.1,17.5,4.9,0.1,8.8,18.01,82,36634.25,2022-04-07,Basel,Spring
12.5,19.8,6.5,10.1,9.9,15.97,87,32992.88,2022-04-08,Basel,Spring
9.7,13.4,4.9,0.1,22.5,23.27,35,46715.99,2022-04-09,Basel,Spring
9.3,15.3,2.2,0.0,10.6,23.55,6,46794.49,2022-04-10,Basel,Spring
10.4,15.6,3.8,0.0,9.7,21.92,73,44620.34,2022-04-11,Basel,Spring
12.2,17.7,5.2,0.0,9.4,21.53,87,39990.88,2022-04-12,Basel,Spring
14.3,19.4,8.8,0.9,9.0,21.48,87,40064.74,2022-04-13,Basel,Spring
16.2,22.2,8.3,0.0,9.8,22.37,53,46800.0,2022-04-14,Basel,Spring
17.7,24.0,9.2,0.0,8.9,22.4,41,46800.0,2022-04-15,Basel,Spring
17.8,25.4,10.2,0.0,18.9,24.38,21,46800.0,2022-04-16,Basel,Spring
12.9,17.2,8.7,0.0,7.9,22.35,45,46800.0,2022-04-17,Basel,Spring
13.0,18.2,8.0,0.0,8.7,24.48,17,46800.0,2022-04-18,Basel,Spring
13.8,18.8,8.1,0.0,9.2,24.08,42,46800.0,2022-04-19,Basel,Spring
10.6,12.1,8.5,0.9,5.4,4.64,93,188.32,2022-04-20,Basel,Spring
12.0,15.2,9.5,0.1,7.8,12.64,99,23794.82,2022-04-21,Basel,Spring
13.5,17.6,9.2,0.1,11.2,18.33,98,29370.05,2022-04-22,Basel,Spring
12.0,12.9,10.1,32.6,9.9,3.45,100,0.0,2022-04-23,Basel,Spring
10.5,12.9,8.7,5.9,8.1,11.58,86,24984.2,2022-04-24,Basel,Spring
13.1,18.3,8.5,0.5,7.9,19.66,59,37687.6,2022-04-25,Basel,Spring
12.7,16.7,9.0,4.3,7.4,16.65,50,34858.2,2022-04-26,Basel,Spring
14.0,20.0,6.3,0.0,8.9,25.75,5,47778.36,2022-04-27,Basel,Spring
15.3,20.1,10.0,0.0,8.4,23.96,21,47038.76,2022-04-28,Basel,Spring
15.3,20.2,9.6,0.0,8.7,22.47,67,46800.0,2022-04-29,Basel,Spring
14.3,17.5,9.5,0.7,8.3,15.71,67,33780.45,2022-04-30,Basel,Spring
14.4,19.8,7.9,0.0,8.6,24.05,24,46908.88,2022-05-01,Basel,Spring
14.6,19.5,8.5,0.2,8.5,23.33,31,48624.29,2022-05-02,Basel,Spring
14.8,18.9,10.6,0.6,7.0,17.17,100,34707.12,2022-05-03,Basel,Spring
14.6,17.9,9.9,0.9,7.6,18.94,80,44619.31,2022-05-04,Basel,Spring
13.2,16.0,9.4,4.4,9.1,11.61,89,10699.68,2022-05-05,Basel,Spring
13.5,16.3,11.3,3.7,6.1,12.81,100,11998.39,2022-05-06,Basel,Spring
14.8,19.5,11.2,4.4,8.2,21.27,91,38206.48,2022-05-07,Basel,Spring
15.4,18.4,12.1,6.5,4.7,15.81,99,36612.62,2022-05-08,Basel,Spring
17.6,22.0,11.7,0.0,9.6,23.12,37,49456.29,2022-05-09,Basel,Spring
18.4,23.2,11.1,0.0,7.4,24.06,41,50143.4,2022-05-10,Basel,Spring
20.1,24.8,13.5,0.0,10.0,24.65,37,49758.38,2022-05-11,Basel,Spring
20.7,25.3,15.5,0.0,8.7,24.18,46,49371.9,2022-05-12,Basel,Spring
20.5,24.9,14.6,0.6,9.5,21.14,92,44140.68,2022-05-13,Basel,Spring
20.4,24.9,14.1,5.9,8.4,23.54,48,50557.41,2022-05-14,Basel,Spring
20.5,25.4,15.6,2.8,8.7,22.38,85,44074.69,2022-05-15,Basel,Spring
20.3,24.2,15.6,0.2,6.4,21.54,50,44368.51,2022-05-16,Basel,Spring
21.8,27.6,14.0,0.0,8.7,26.38,45,51565.4,2022-05-17,Basel,Spring
21.4,26.2,17.0,8.5,8.3,23.1,42,50800.67,2022-05-18,Basel,Spring
21.0,24.2,17.5,2.0,8.7,26.24,69,47171.46,2022-05-19,Basel,Spring
21.5,26.7,14.8,0.0,11.1,25.96,78,51112.96,2022-05-20,Basel,Spring
23.2,28.5,17.2,0.0,7.5,24.9,78,50166.37,2022-05-21,Basel,Spring
22.6,27.9,16.7,0.0,8.7,19.84,88,37916.18,2022-05-22,Basel,Spring
19.9,23.8,16.9,38.7,9.0,13.7,97,28290.45,2022-05-23,Basel,Spring
18.1,22.1,15.1,10.5,7.0,16.72,98,28316.12,2022-05-24,Basel,Spring
19.5,23.1,15.8,3.2,6.0,23.42,65,45652.36,2022-05-25,Basel,Spring
20.7,25.7,15.5,0.6,7.7,24.65,31,50580.77,2022-05-26,Basel,Spring
22.6,28.3,16.3,0.0,8.6,26.86,43,51243.54,2022-05-27,Basel,Spring
22.3,27.1,16.8,1.1,18.6,27.68,44,46800.0,2022-05-28,Basel,Spring
15.0,18.2,12.4,16.4,8.9,14.13,79,26813.11,2022-05-29,Basel,Spring
15.3,18.9,12.4,4.4,8.3,14.62,79,25383.26,2022-05-30,Basel,Spring
17.0,19.7,13.3,1.4,8.7,16.41,79,35473.53,2022-05-31,Basel,Spring
19.3,23.1,13.5,0.7,7.9,22.8,46,52495.55,2022-06-01,Basel,Summer
21.3,26.3,14.1,0.1,7.7,24.02,60,48934.17,2022-06-02,Basel,Summer
19.2,21.5,17.5,26.4,6.1,9.66,83,14568.68,2022-06-03,Basel,Summer
22.4,27.5,15.2,0.0,8.0,25.98,54,50554.55,2022-06-04,Basel,Summer
20.2,22.9,16.3,25.7,8.4,15.0,64,32492.2,2022-06-05,Basel,Summer
21.8,27.8,14.3,0.0,9.4,26.63,35,52402.64,2022-06-06,Basel,Summer
21.0,25.2,16.6,6.3,9.0,24.42,42,53849.47,2022-06-07,Basel,Summer
20.0,23.9,14.6,1.4,9.8,18.77,71,37463.2,2022-06-08,Basel,Summer
18.7,24.1,13.0,0.0,16.8,29.87,12,54000.0,2022-06-09,Basel,Summer
21.1,27.9,14.1,0.0,11.7,29.08,2,54000.0,2022-06-10,Basel,Summer
21.7,28.0,15.0,0.0,7.9,29.63,0,54000.0,2022-06-11,Basel,Summer
22.9,28.8,15.8,0.0,7.9,28.23,11,54000.0,2022-06-12,Basel,Summer
24.5,29.7,17.9,0.0,9.4,26.73,23,54000.0,2022-06-13,Basel,Summer
23.7,28.2,18.1,1.0,8.7,23.2,43,52274.57,2022-06-14,Basel,Summer
23.9,28.5,19.5,0.1,7.2,22.96,56,45477.39,2022-06-15,Basel,Summer
25.1,30.0,19.1,0.0,7.3,26.25,49,52649.18,2022-06-16,Basel,Summer
27.1,32.4,21.0,0.0,11.4,27.73,66,54000.0,2022-06-17,Basel,Summer
26.1,30.3,20.0,0.0,6.8,27.94,52,53508.04,2022-06-18,Basel,Summer
26.8,31.5,22.2,0.0,11.2,27.58,26,50701.61,2022-06-19,Basel,Summer
26.3,30.5,22.7,0.0,10.8,27.24,19,54000.0,2022-06-20,Basel,Summer
24.4,29.7,20.3,6.9,8.5,21.23,78,46466.63,2022-06-21,Basel,Summer
22.2,24.5,19.7,7.1,5.4,12.87,96,15258.39,2022-06-22,Basel,Summer
22.5,27.2,17.3,4.7,9.5,23.31,33,48234.56,2022-06-23,Basel,Summer
18.9,21.2,15.4,47.9,9.5,10.2,67,12227.04,2022-06-24,Basel,Summer
21.4,26.4,14.0,0.0,8.6,27.85,8,54000.0,2022-06-25,Basel,Summer
23.0,27.9,18.4,8.5,9.3,22.83,72,43372.67,2022-06-26,Basel,Summer
22.7,29.0,18.8,34.4,11.9,25.93,49,46843.78,2022-06-27,Basel,Summer
22.2,24.8,19.2,16.5,7.9,12.35,92,16971.33,2022-06-28,Basel,Summer
23.9,28.7,18.2,3.7,7.4,27.18,26,53674.3,2022-06-29,Basel,Summer
22.3,26.6,18.6,21.9,7.1,22.71,61,45108.7,2022-06-30,Basel,Summer
22.1,26.7,19.4,25.4,8.5,22.09,52,46430.66,2022-07-01,Basel,Summer
24.0,29.2,18.2,0.2,8.8,23.23,24,54000.0,2022-07-02,Basel,Summer
26.0,30.8,20.5,0.0,6.2,25.29,37,52735.52,2022-07-03,Basel,Summer
23.7,28.4,19.4,0.1,10.2,21.77,67,46398.18,2022-07-04,Basel,Summer
25.8,31.6,20.1,0.0,9.9,27.1,14,54000.0,2022-07-05,Basel,Summer
24.7,28.1,20.4,0.0,8.3,26.55,13,54000.0,2022-07-06,Basel,Summer
23.2,28.4,17.3,0.0,15.6,26.9,18,54000.0,2022-07-07,Basel,Summer
24.3,30.2,19.5,0.0,13.6,29.59,6,54000.0,2022-07-08,Basel,Summer
22.7,27.9,16.2,0.0,8.2,27.52,41,54000.0,2022-07-09,Basel,Summer
24.5,29.6,19.3,0.0,12.6,27.69,11,54000.0,2022-07-10,Basel,Summer
24.7,28.1,20.0,0.0,10.0,26.86,20,53220.05,2022-07-11,Basel,Summer
24.1,28.2,19.7,0.6,7.2,22.87,52,46675.59,2022-07-12,Basel,Summer
24.8,28.2,22.0,0.0,9.1,21.79,25,49769.1,2022-07-13,Basel,Summer
25.9,30.4,20.9,0.3,6.9,22.69,40,45044.78,2022-07-14,Basel,Summer
28.1,34.0,21.6,0.0,11.9,26.84,10,54000.0,2022-07-15,Basel,Summer
27.4,31.8,22.9,0.0,8.0,25.98,17,54000.0,2022-07-16,Basel,Summer
26.6,31.4,22.5,4.6,7.4,22.35,24,53816.62,2022-07-17,Basel,Summer
28.0,32.0,24.0,0.0,6.4,24.27,28,47509.46,2022-07-18,Basel,Summer
28.5,33.1,24.0,0.0,8.8,22.23,47,53137.92,2022-07-19,Basel,Summer
28.9,33.8,23.1,0.0,10.6,26.25,37,53749.22,2022-07-20,Basel,Summer
28.9,35.2,23.0,0.0,13.3,24.78,23,53998.31,2022-07-21,Basel,Summer
29.9,34.7,23.7,0.0,12.1,22.08,36,50412.9,2022-07-22,Basel,Summer
26.9,31.3,21.4,0.4,8.0,20.3,59,52130.8,2022-07-23,Basel,Summer
28.5,33.3,22.1,0.4,8.8,23.79,29,52899.18,2022-07-24,Basel,Summer
28.3,33.6,23.5,1.4,11.9,20.65,54,50739.84,2022-07-25,Basel,Summer
27.7,34.8,21.1,0.3,12.2,24.43,38,52780.29,2022-07-26,Basel,Summer
25.3,29.0,20.6,1.6,9.2,23.55,53,48044.85,2022-07-27,Basel,Summer
22.6,29.0,18.9,41.3,9.0,17.1,70,29003.48,2022-07-28,Basel,Summer
22.5,28.7,18.1,4.5,8.7,18.96,54,35130.25,2022-07-29,Basel,Summer
23.9,30.8,16.8,0.0,14.4,25.24,9,52898.08,2022-07-30,Basel,Summer
25.2,31.4,18.5,0.0,9.2,25.7,5,52682.68,2022-07-31,Basel,Summer
26.7,31.4,20.6,0.0,12.7,24.72,27,51107.38,2022-08-01,Basel,Summer
26.2,30.2,21.3,0.4,9.2,24.88,38,51164.44,2022-08-02,Basel,Summer
27.6,31.8,23.0,0.0,8.3,23.1,25,49787.79,2022-08-03,Basel,Summer
28.1,33.4,22.0,0.0,7.4,26.18,11,50565.91,2022-08-04,Basel,Summer
28.5,32.9,23.8,0.0,6.9,22.03,31,48130.31,2022-08-05,Basel,Summer
26.9,34.4,20.5,14.6,10.9,22.95,51,48394.35,2022-08-06,Basel,Summer
24.7,28.5,20.3,2.9,9.8,19.25,80,39050.76,2022-08-07,Basel,Summer
25.1,29.8,18.9,0.0,5.7,24.29,36,46570.58,2022-08-08,Basel,Summer
25.5,29.3,20.6,1.7,6.4,21.89,32,45815.95,2022-08-09,Basel,Summer
24.7,29.3,20.4,2.4,8.0,20.56,65,47099.22,2022-08-10,Basel,Summer
24.9,28.1,20.2,2.6,7.1,23.22,45,46800.0,2022-08-11,Basel,Summer
24.6,29.7,20.3,0.8,10.0,22.57,57,47164.41,2022-08-12,Basel,Summer
22.6,27.4,17.7,4.8,6.6,23.03,24,47299.03,2022-08-13,Basel,Summer
23.5,27.3,18.5,0.1,11.1,19.86,74,36262.22,2022-08-14,Basel,Summer
22.4,25.4,17.7,2.4,12.7,16.45,65,38532.43,2022-08-15,Basel,Summer
24.4,28.2,18.2,0.4,9.0,22.0,24,46228.37,2022-08-16,Basel,Summer
21.6,25.8,18.6,33.7,7.3,12.35,93,22424.33,2022-08-17,Basel,Summer
20.5,23.3,19.2,22.1,7.6,9.29,82,10394.52,2022-08-18,Basel,Summer
20.8,24.3,17.9,6.0,11.5,11.21,89,15492.2,2022-08-19,Basel,Summer
23.2,30.0,18.1,0.0,11.5,22.27,7,46800.0,2022-08-20,Basel,Summer
23.4,29.7,17.6,0.0,10.2,23.45,25,46800.0,2022-08-21,Basel,Summer
24.2,29.4,18.1,0.0,9.7,23.99,16,46800.0,2022-08-22,Basel,Summer
24.0,30.2,17.5,0.0,9.0,23.96,0,46800.0,2022-08-23,Basel,Summer
24.2,28.1,19.0,0.0,8.2,22.45,31,46800.0,2022-08-24,Basel,Summer
24.7,29.3,19.8,0.0,6.6,21.42,10,46800.0,2022-08-25,Basel,Summer
24.5,28.5,19.5,0.0,6.7,17.42,69,38077.7,2022-08-26,Basel,Summer
23.7,26.5,19.7,3.2,7.2,16.8,73,42279.49,2022-08-27,Basel,Summer
23.4,27.4,18.5,0.0,9.1,19.58,69,46800.0,2022-08-28,Basel,Summer
23.0,27.1,18.7,0.6,6.5,20.6,12,46800.0,2022-08-29,Basel,Summer
22.3,26.5,19.1,16.0,7.5,17.27,80,43864.7,2022-08-30,Basel,Summer
21.9,25.7,17.8,4.0,5.8,18.94,58,45715.59,2022-08-31,Basel,Summer
20.7,24.7,17.3,3.3,8.4,16.41,81,46465.57,2022-09-01,Basel,Autumn
20.1,23.8,17.8,15.6,7.9,13.92,90,32009.64,2022-09-02,Basel,Autumn
19.5,21.8,17.3,9.3,6.2,10.17,74,20362.86,2022-09-03,Basel,Autumn
21.7,25.2,16.7,1.7,7.2,19.51,33,45104.74,2022-09-04,Basel,Autumn
22.4,25.6,18.8,0.1,7.2,16.59,54,40602.55,2022-09-05,Basel,Autumn
22.9,26.9,19.2,1.3,7.1,16.23,56,37168.11,2022-09-06,Basel,Autumn
21.1,25.0,18.3,30.6,9.4,12.83,93,31659.52,2022-09-07,Basel,Autumn
21.5,25.0,18.3,17.9,5.9,18.51,60,41138.68,2022-09-08,Basel,Autumn
20.6,23.4,16.8,0.3,8.7,17.88,25,44892.8,2022-09-09,Basel,Autumn
20.4,24.0,15.4,0.2,8.3,18.41,20,44228.91,2022-09-10,Basel,Autumn
20.7,25.4,15.5,0.0,9.0,20.28,1,44863.32,2022-09-11,Basel,Autumn
20.0,24.7,14.5,0.0,6.4,19.33,15,42092.36,2022-09-12,Basel,Autumn
21.5,26.4,15.9,0.0,8.1,18.09,60,39308.3,2022-09-13,Basel,Autumn
20.4,22.9,17.8,12.5,8.0,8.7,97,13243.41,2022-09-14,Basel,Autumn
20.9,26.3,17.7,2.6,10.9,15.58,58,36205.63,2022-09-15,Basel,Autumn
21.6,26.7,17.8,0.0,9.0,16.39,37,40478.99,2022-09-16,Basel,Autumn
16.1,18.6,13.2,0.2,17.0,19.48,20,43108.23,2022-09-17,Basel,Autumn
16.1,21.0,12.0,0.0,10.0,19.08,19,42534.9,2022-09-18,Basel,Autumn
16.9,22.5,12.7,0.0,16.5,19.2,15,42460.03,2022-09-19,Basel,Autumn
15.5,20.6,10.3,0.0,8.3,18.55,2,42385.1,2022-09-20,Basel,Autumn
13.7,16.5,10.3,1.3,7.2,7.4,65,20373.24,2022-09-21,Basel,Autumn
15.8,18.7,13.3,0.2,6.2,13.08,53,38392.43,2022-09-22,Basel,Autumn
16.2,18.7,13.8,0.0,6.7,13.33,71,40025.45,2022-09-23,Basel,Autumn
14.5,15.5,13.6,8.6,4.0,2.65,99,0.0,2022-09-24,Basel,Autumn
15.5,17.5,13.1,4.1,4.4,11.07,68,33084.53,2022-09-25,Basel,Autumn
15.8,19.7,10.2,0.0,7.1,15.51,42,39618.46,2022-09-26,Basel,Autumn
16.2,20.7,12.7,2.9,10.9,16.82,40,41125.23,2022-09-27,Basel,Autumn
14.9,17.6,10.5,0.5,7.6,11.09,96,21906.44,2022-09-28,Basel,Autumn
13.9,18.1,9.7,8.3,5.7,10.7,85,29861.78,2022-09-29,Basel,Autumn
13.0,15.2,11.1,25.4,8.3,3.72,96,991.14,2022-09-30,Basel,Autumn
14.9,17.7,10.7,0.4,4.4,8.92,94,14410.97,2022-10-01,Basel,Autumn
17.3,22.8,11.6,0.0,7.9,15.41,33,39490.77,2022-10-02,Basel,Autumn
19.1,25.8,14.7,0.0,11.2,15.66,39,39811.83,2022-10-03,Basel,Autumn
16.8,20.3,13.0,0.0,5.5,11.8,55,29603.48,2022-10-04,Basel,Autumn
16.7,20.7,12.5,0.0,8.1,10.34,45,33999.43,2022-10-05,Basel,Autumn
16.2,21.9,11.2,0.0,6.8,14.67,34,38212.72,2022-10-06,Basel,Autumn
17.1,22.6,12.2,0.0,6.1,14.74,42,38405.45,2022-10-07,Basel,Autumn
17.3,22.0,12.5,0.2,7.2,13.03,55,32400.0,2022-10-08,Basel,Autumn
15.8,17.1,15.1,55.6,7.0,2.06,100,2079.04,2022-10-09,Basel,Autumn
15.3,17.2,11.6,4.6,5.4,4.09,72,9293.15,2022-10-10,Basel,Autumn
15.6,21.4,11.2,6.6,5.9,13.18,81,34213.99,2022-10-11,Basel,Autumn
16.8,20.1,13.0,0.6,6.9,11.16,66,37534.05,2022-10-12,Basel,Autumn
16.0,19.8,12.1,0.0,5.0,10.4,81,30505.07,2022-10-13,Basel,Autumn
15.3,18.5,10.8,0.8,4.5,5.77,96,7448.07,2022-10-14,Basel,Autumn
17.0,19.3,13.0,1.0,6.7,8.27,78,34078.46,2022-10-15,Basel,Autumn
16.7,20.9,12.3,0.0,5.7,8.09,59,28439.61,2022-10-16,Basel,Autumn
16.5,21.7,11.7,0.0,7.7,11.35,70,35941.74,2022-10-17,Basel,Autumn
17.6,22.3,13.1,0.0,5.6,12.56,4,36173.03,2022-10-18,Basel,Autumn
18.3,23.7,12.6,0.0,7.4,12.48,28,36228.44,2022-10-19,Basel,Autumn
17.0,20.5,13.1,3.1,5.6,7.66,93,21600.0,2022-10-20,Basel,Autumn
16.0,16.8,15.0,44.8,4.9,1.12,100,0.0,2022-10-21,Basel,Autumn
17.7,21.0,15.5,33.7,5.9,8.14,70,20230.5,2022-10-22,Basel,Autumn
16.6,18.0,15.2,30.8,4.7,2.11,100,0.0,2022-10-23,Basel,Autumn
15.8,17.1,13.8,87.6,5.2,2.01,100,0.0,2022-10-24,Basel,Autumn
17.0,19.9,13.1,1.1,6.6,10.61,72,33603.81,2022-10-25,Basel,Autumn
17.0,21.2,13.6,2.8,5.8,9.31,69,31511.33,2022-10-26,Basel,Autumn
17.0,21.7,12.4,0.0,6.6,10.94,18,35823.6,2022-10-27,Basel,Autumn
17.3,23.2,13.0,0.0,7.3,10.14,60,35028.91,2022-10-28,Basel,Autumn
17.6,23.7,12.8,0.0,8.1,10.66,29,35654.09,2022-10-29,Basel,Autumn
17.9,24.1,12.9,0.0,8.4,10.02,85,34417.13,2022-10-30,Basel,Autumn
16.8,22.5,12.8,0.0,7.2,9.82,72,32400.0,2022-10-31,Basel,Autumn
14.6,15.8,10.3,1.3,6.2,2.66,82,0.0,2022-11-01,Basel,Autumn
13.0,17.9,8.8,1.0,6.6,8.36,71,30444.3,2022-11-02,Basel,Autumn
12.8,14.1,11.6,26.7,8.4,2.9,97,2525.26,2022-11-03,Basel,Autumn
12.8,16.1,10.5,18.3,7.3,9.04,79,30359.2,2022-11-04,Basel,Autumn
11.4,16.4,7.5,0.0,13.6,10.14,16,35051.39,2022-11-05,Basel,Autumn
10.8,14.9,6.1,0.0,9.4,8.06,68,30965.86,2022-11-06,Basel,Autumn
9.6,15.4,4.5,0.0,5.6,8.94,53,32845.12,2022-11-07,Basel,Autumn
10.3,13.4,5.1,0.0,5.4,2.63,95,190.89,2022-11-08,Basel,Autumn
12.7,13.9,10.2,4.3,4.0,1.53,99,0.0,2022-11-09,Basel,Autumn
13.7,17.2,11.7,1.8,6.1,9.13,51,33503.02,2022-11-10,Basel,Autumn
13.2,16.9,9.3,0.0,5.9,8.18,69,29818.01,2022-11-11,Basel,Autumn
13.3,18.9,7.5,0.0,7.8,6.36,80,16249.2,2022-11-12,Basel,Autumn
11.5,13.9,9.6,0.4,7.3,7.44,49,32313.14,2022-11-13,Basel,Autumn
9.8,10.7,8.0,6.9,4.0,1.99,82,4850.72,2022-11-14,Basel,Autumn
8.2,10.8,4.7,2.6,4.6,1.2,99,0.0,2022-11-15,Basel,Autumn
10.5,13.2,8.3,3.9,5.4,6.61,81,25790.47,2022-11-16,Basel,Autumn
9.9,14.0,6.1,0.1,6.9,6.75,80,31530.97,2022-11-17,Basel,Autumn
10.9,15.8,6.2,4.8,11.6,8.46,33,31848.1,2022-11-18,Basel,Autumn
8.2,13.6,4.5,0.0,8.7,8.29,25,31836.39,2022-11-19,Basel,Autumn
8.8,13.1,4.5,0.0,8.0,8.29,23,31826.7,2022-11-20,Basel,Autumn
6.5,12.0,0.9,3.1,6.6,6.41,78,21600.0,2022-11-21,Basel,Autumn
8.0,10.7,5.8,5.6,10.5,2.76,90,0.0,2022-11-22,Basel,Autumn
7.8,12.2,3.2,0.0,9.7,7.97,7,31424.47,2022-11-23,Basel,Autumn
8.4,14.6,4.4,0.0,10.0,7.82,33,31153.34,2022-11-24,Basel,Autumn
8.8,12.4,4.4,0.0,8.2,7.32,52,29212.38,2022-11-25,Basel,Autumn
8.5,13.4,3.7,0.0,8.2,7.62,20,31091.43,2022-11-26,Basel,Autumn
5.9,10.9,0.8,0.0,6.9,6.76,67,28863.42,2022-11-27,Basel,Autumn
6.7,7.8,5.1,0.0,5.2,1.61,100,0.0,2022-11-28,Basel,Autumn
5.9,7.5,3.8,1.6,5.4,2.63,98,1772.3,2022-11-29,Basel,Autumn
4.6,6.2,1.4,0.2,5.9,2.41,97,8617.36,2022-11-30,Basel,Autumn
5.5,9.1,1.5,0.0,6.1,6.41,50,29648.61,2022-12-01,Basel,Winter
